ID,SalePrice
1685,181879.6903435037
1686,164825.83988619066
1687,174171.58481271815
1688,193238.96085081543
1689,205142.20138082327
1690,205761.82536974043
1691,195239.70864114424
1692,253746.35447081883
1693,179267.9071359437
1694,184096.21018384388
1695,164412.336324935
1696,259441.73350361147
1697,170757.6470264533
1698,333227.79811875615
1699,299905.82776563254
1700,239191.1919595245
1701,261914.80155916626
1702,247703.12563044784
1703,240463.42021791043
1704,267480.1499595147
1705,237627.09266779438
1706,392217.07888402697
1707,204037.02095547062
1708,212563.31137346895
1709,253896.75590397976
1710,213204.87236343307
1711,267346.2931422335
1712,252563.75868225007
1713,257630.76456304028
1714,221642.40482718847
1715,208663.08354939896
1716,172753.2545312166
1717,165696.2976928806
1718,133175.7549262349
1719,208654.50545668765
1720,236333.5979274518
1721,173948.92542633
1722,126557.85444358422
1723,160905.16051849694
1724,207771.536160628
1725,237348.89911594032
1726,193239.35220010873
1727,150872.3935014847
1728,186141.8597599976
1729,173558.6205688308
1730,153929.51017703957
1731,123853.08437828903
1732,132587.15664099733
1733,115089.44461833668
1734,124012.25576866299
1735,133407.61049674422
1736,112601.66076460778
1737,273331.00311416516
1738,224861.12507754113
1739,276109.2833697584
1740,195215.22915507143
1741,180137.7520822559
1742,168386.75912308766
1743,183811.78116411789
1744,285971.50406016747
1745,213095.63343401212
1746,185666.65611200736
1747,219650.04096221313
1748,230716.03583787195
1749,152145.35940583318
1750,124595.77534587255
1751,251083.3009096443
1752,114140.12729062984
1753,145075.79695582186
1754,195453.49270242473
1755,169742.11477694914
1756,122863.76408990093
1757,115836.74995816956
1758,142127.7150082903
1759,153649.3881673085
1760,172481.2940436909
1761,145688.94289108802
1762,169293.05662901627
1763,179060.5538639063
1764,115063.44211055904
1765,162162.9223646111
1766,177537.77972360328
1767,202460.131634641
1768,134695.855726903
1769,168626.72440497536
1770,156518.82173309932
1771,119514.16090517845
1772,139041.65467116336
1773,127948.63401592275
1774,138649.80592172325
1775,138258.11290338318
1776,123761.30401819832
1777,109865.3384180641
1778,134937.68777794362
1779,114712.1253220738
1780,179587.97588465177
1781,122936.48032725119
1782,91007.44291580404
1783,138446.45750649512
1784,107609.50734104276
1785,121193.96321694093
1786,132537.59064301787
1787,175580.512356067
1788,68971.57044289344
1789,89829.4630928585
1790,79603.59992440589
1791,189944.94540352392
1792,160907.02028240156
1793,131623.79106064152
1794,151803.83723906946
1795,131375.41173130606
1796,119950.06098257449
1797,126381.60734602512
1798,114539.06927342514
1799,109128.589875128
1800,123372.39359088865
1801,124703.93962812539
1802,138069.21397791698
1803,148347.57689274073
1804,140584.63744915868
1805,131777.12984798514
1806,131764.97804724926
1807,147113.12195819154
1808,126994.16156986338
1809,114513.10801302327
1810,139341.12942039018
1811,109281.9942833661
1812,105848.64468855337
1813,122907.73427933187
1814,92332.58207601047
1815,61150.02780541644
1816,107881.73908732226
1817,108783.75773463721
1818,153855.11619970092
1819,123398.30356864282
1820,74825.39883270339
1821,124467.85231634199
1822,150267.2441531467
1823,64385.458976729984
1824,122878.19022061022
1825,134090.48832639982
1826,104600.58572919588
1827,103513.38616208867
1828,136543.4741696046
1829,130132.44273874561
1830,140501.68967401216
1831,143468.9294093399
1832,96267.68965211356
1833,147331.2732601235
1834,129672.625569856
1835,127078.23916371015
1836,125674.77231702491
1837,106675.10462534074
1838,126759.5178686569
1839,111847.34871786191
1840,142675.12942016113
1841,127915.31284632921
1842,91163.53221870832
1843,120232.76803723106
1844,137046.67959139662
1845,133907.0501188149
1846,157909.38308530505
1847,150388.70240660122
1848,63329.64046688164
1849,111775.00257741263
1850,114982.33713725815
1851,151935.93123212497
1852,124552.01660186432
1853,131227.86132772733
1854,185377.06714069765
1855,140265.91275630269
1856,224302.2230657287
1857,134042.0830024268
1858,143802.09451444724
1859,119750.5275104239
1860,139817.39326539804
1861,121546.43091196228
1862,334492.56128896883
1863,317681.5310253626
1864,313016.9768409275
1865,324715.6452401241
1866,324175.94186970947
1867,229179.61119660424
1868,286915.3908810604
1869,198275.76956619543
1870,225076.9440413725
1871,244417.85611454202
1872,175309.4120220992
1873,242616.13775732432
1874,149212.94529826226
1875,194900.16800291068
1876,197920.14967671246
1877,212981.31718190087
1878,205187.15973781404
1879,122991.78627560723
1880,136439.34576218162
1881,248559.10857133765
1882,256958.44622317678
1883,190555.6555794155
1884,209534.2070144664
1885,240141.5305781241
1886,282963.3949111707
1887,217998.42566945704
1888,264799.2568888278
1889,166295.18692506122
1890,123588.25863232577
1891,141295.68026040896
1892,101682.74282153556
1893,126261.28738121268
1894,132228.28009649698
1895,131162.91679466268
1896,126958.24647331994
1897,113349.77766038945
1898,117757.09226454198
1899,143085.9409150155
1900,146326.9348422052
1901,153581.66220028038
1902,135138.39145925903
1903,219623.0663088961
1904,129632.20550598495
1905,187238.77225370237
1906,151159.33321901454
1907,193767.8953289741
1908,111158.1466854535
1909,133620.85215881924
1910,121270.9797102673
1911,189763.3404288023
1912,273440.9425912302
1913,140000.74617706097
1914,71442.04718366978
1915,295524.9563589443
1916,71531.85158360674
1917,247901.48770269076
1918,142706.00413737365
1919,172825.67441232514
1920,143794.50360532186
1921,370836.76167065784
1922,284953.3587091884
1923,223770.6729156126
1924,224576.64544706905
1925,211206.0695142811
1926,369372.85376424063
1927,138799.01955668625
1928,155138.18739734794
1929,133522.33555335077
1930,126690.10681459223
1931,145328.28964027239
1932,145990.59319855177
1933,162201.74049234082
1934,180982.29096318234
1935,170806.64742844185
1936,194731.14690079278
1937,187238.33037071745
1938,164144.33791780606
1939,223873.05469655947
1940,188982.87933082168
1941,174566.78461968328
1942,192478.24878784464
1943,194820.2543682952
1944,330104.290664078
1945,349914.5578058901
1946,140282.02821388995
1947,272497.05844780186
1948,168814.59125140315
1949,244806.6837538518
1950,191398.37703500438
1951,247283.044470031
1952,215635.31624830415
1953,161269.51137031408
1954,191471.2234245334
1955,130282.48084268178
1956,311295.6602400466
1957,150776.9514905759
1958,296828.41102680063
1959,144447.01587987915
1960,114384.54100670626
1961,120019.0198934378
1962,100142.13909845708
1963,111839.73252894016
1964,112981.92950187624
1965,147430.45838993968
1966,143035.41073905618
1967,277381.4577094272
1968,385994.60173423355
1969,354607.1979230453
1970,386571.7039622754
1971,476681.2726907596
1972,367736.2837172834
1973,275741.2220886578
1974,325866.24063071643
1975,446658.6427998416
1976,263342.2496424281
1977,339499.1622594829
1978,345069.5818617257
1979,294151.1285021413
1980,184194.26492507494
1981,299208.4088826893
1982,213961.04180912336
1983,190713.9370978018
1984,163103.16809538825
1985,216349.59338486788
1986,210848.59723382056
1987,178227.19327602343
1988,177496.20727786922
1989,202068.16667245832
1990,224101.4530046432
1991,221853.72581606978
1992,212833.17207080583
1993,186785.69908080655
1994,245156.46927386036
1995,182460.84472839476
1996,237045.2150489695
1997,296240.6072551876
1998,302430.1331937547
1999,265852.52036871924
2000,317327.29533456557
2001,275024.39047375
2002,235741.62662727488
2003,260319.4459036889
2004,282110.28856567165
2005,222014.74366009544
2006,216862.0561495694
2007,247363.28474456092
2008,211246.8284516764
2009,199990.57120277017
2010,200352.42696859638
2011,141363.99134450514
2012,175352.7015870264
2013,183087.91213136673
2014,189911.46332493308
2015,196954.04287742777
2016,202835.3848512784
2017,209371.14608242828
2018,124525.874700949
2019,134489.95673786136
2020,106473.18974687727
2021,107405.65158597304
2022,178905.26709438887
2023,146279.939933078
2024,266845.8299218374
2025,362312.41032136837
2026,173281.0953594236
2027,153389.92001378088
2028,152369.43084699105
2029,167707.1155906496
2030,264166.26136878895
2031,221460.35018982127
2032,242015.22321628773
2033,239302.30246755746
2034,172766.81343669794
2035,204224.82319812124
2036,194720.31935777335
2037,207973.00429718255
2038,299287.94877190946
2039,196533.7771095644
2040,317503.86811250297
2041,274446.411213757
2042,213631.69304315868
2043,179309.12321775
2044,172973.43002569326
2045,201477.41251317336
2046,148631.0605800944
2047,148661.34144777057
2048,143365.9825901243
2049,146998.64184775914
2050,176102.17673198844
2051,106965.75469002864
2052,122240.66999715217
2053,151733.22957356618
2054,105294.79217582598
2055,147385.45997913755
2056,146234.26132874776
2057,116788.05046059584
2058,217152.27883588543
2059,136588.17816887435
2060,168735.2158368657
2061,170143.08636470354
2062,124317.40891598463
2063,113099.55499858299
2064,132473.17839849688
2065,118557.22575986014
2066,156682.72475168042
2067,107979.92355176923
2068,136388.5719435172
2069,84775.14674330561
2070,113694.17504923843
2071,98618.68508046027
2072,136260.53724480732
2073,133100.58766908242
2074,178476.6529727525
2075,141819.7448244585
2076,112925.68785286986
2077,145680.3599439274
2078,119341.45891546525
2079,151638.89363992173
2080,117808.73900283553
2081,131168.91850440847
2082,120744.34885976619
2083,139373.53750074093
2084,107561.95928899055
2085,119921.00164055475
2086,107858.79911254022
2087,134646.3209318195
2088,102635.02434749798
2089,87877.70925210803
2090,129009.04177644214
2091,111860.03665468896
2092,131053.99649049141
2093,122967.27880876233
2094,109969.12029779397
2095,145001.52368076157
2096,87088.07325723307
2097,108931.3463480437
2098,139666.46942841582
2099,64829.598248782066
2100,83302.60416641244
2101,116103.93836575272
2102,147630.91560553934
2103,101508.2313487673
2104,136698.56182359796
2105,129212.29916201456
2106,74733.14819716611
2107,202568.50609738112
2108,119353.84210440438
2109,105074.53517929112
2110,128139.52803221197
2111,157286.5933373029
2112,132573.6870745065
2113,124090.11987126691
2114,123633.3935815416
2115,161097.5041727368
2116,110004.71466758668
2117,147453.16165138572
2118,125310.56782114273
2119,116083.93716540784
2120,120076.34482475073
2121,88168.43121555272
2122,114305.99186927287
2123,91539.84736791463
2124,161706.0052301163
2125,135906.25705821445
2126,145849.56437443243
2127,157987.00570490255
2128,133062.4966301832
2129,100835.09073028802
2130,136480.80904622158
2131,139973.10090428634
2132,107243.9456567312
2133,130618.39249790824
2134,131301.35098495547
2135,113340.40487160582
2136,78228.7719901017
2137,107056.80547473287
2138,139114.3049378755
2139,154154.1903254999
2140,137558.82872941624
2141,157882.85118354153
2142,120718.79143434482
2143,151843.01639392204
2144,117989.3312183411
2145,138213.9290443607
2146,154279.66218391352
2147,133123.4753988654
2148,133357.60634810175
2149,156674.5568649697
2150,221315.73316196463
2151,126956.02839487228
2152,153085.08400941058
2153,162787.2350716798
2154,106486.92292495497
2155,136247.3189290975
2156,262666.511050219
2157,231862.68867463176
2158,242328.13474753618
2159,220618.39904234774
2160,184172.68348985288
2161,246052.64862262516
2162,339181.68362942094
2163,345608.285316356
2164,244565.20863039748
2165,186061.16779054474
2166,150439.69686788792
2167,211721.4463469698
2168,206211.18990389153
2169,194667.28011621514
2170,216808.05776926372
2171,149297.518195364
2172,123204.49572195185
2173,170075.5331403443
2174,227137.03305927105
2175,282836.2817187408
2176,307296.29112083465
2177,237931.47139772619
2178,216184.61405107297
2179,136857.52711352927
2180,205282.01602787728
2181,193370.19357820915
2182,218450.99891046592
2183,190338.44384809263
2184,126355.84541462708
2185,129550.00057006165
2186,143945.02696254168
2187,161033.61615685557
2188,154424.7286755846
2189,265349.5427451621
2190,79535.84516250054
2191,83462.63884626883
2192,90681.9890084794
2193,101363.4278787303
2194,104146.63769907436
2195,113386.62912040051
2196,101700.05245424883
2197,124152.01322006436
2198,158511.3617480304
2199,173970.25882129997
2200,129095.8616761371
2201,123706.5071156976
2202,199181.96817232663
2203,130029.96737588946
2204,160573.37038085132
2205,115451.57318905492
2206,134370.30203168912
2207,181063.7856377069
2208,238988.57322010392
2209,190828.74667523854
2210,115759.31374444584
2211,115619.78454612503
2212,125023.51505573929
2213,110175.23563293926
2214,145283.24527381617
2215,102501.27586629664
2216,141373.5738230761
2217,71394.12554179167
2218,98201.95895310471
2219,85890.81299344914
2220,93985.5576592683
2221,296475.76325614424
2222,257188.06061075273
2223,273045.7868007999
2224,220331.56223872863
2225,120817.0821340963
2226,185113.31655417685
2227,194745.92955906273
2228,254450.0718120528
2229,254354.31680971335
2230,149225.6996383378
2231,209421.07118122105
2232,180378.59682231958
2233,180514.86822084652
2234,246237.3137814625
2235,216348.8202041982
2236,260577.82390318572
2237,319526.7384372139
2238,196776.0147425572
2239,116637.70115319875
2240,158107.15764243674
2241,161529.2344629825
2242,125169.6249500984
2243,131239.502989777
2244,112013.28990496772
2245,101935.10871458915
2246,142340.3448752457
2247,122473.32845404219
2248,121019.33322675002
2249,125944.80320441858
2250,125394.17573131209
2251,120572.4494941287
2252,175786.16807876056
2253,145836.9238952255
2254,173800.79293326818
2255,185619.7530059337
2256,184648.45927927553
2257,212103.2588240257
2258,167059.91176462465
2259,174104.03115501822
2260,143763.97626092
2261,172675.29509918354
2262,192391.755040075
2263,360920.3745107743
2264,395512.05132856726
2265,169885.0889496252
2266,259303.41872768887
2267,313396.43609464925
2268,365596.2702246101
2269,156464.4457418242
2270,189727.3800810974
2271,223019.5686307375
2272,220703.13408196368
2273,170036.98402802562
2274,178069.65649569442
2275,154446.05436010862
2276,191932.22728825893
2277,187548.3966704326
2278,147367.36667180413
2279,128631.50859483599
2280,118296.69099032591
2281,166715.597254891
2282,179847.60321149096
2283,109685.20351736595
2284,112960.29096998548
2285,149628.18410283467
2286,122264.99134985564
2287,351587.80873951974
2288,264961.5150311473
2289,338549.11197072733
2290,412722.170574888
2291,335314.1528501917
2292,400523.53855319746
2293,431736.344964063
2294,390108.2901922134
2295,453261.8556549679
2296,270080.0048632318
2297,325671.2031417458
2298,302960.97826722614
2299,363057.0007247835
2300,314890.9554918901
2301,288650.5896532358
2302,240319.9075333657
2303,241094.06501817013
2304,241432.17389177834
2305,184850.26905081316
2306,186499.2812666969
2307,187411.78200381005
2308,217510.0304219143
2309,264240.4907444794
2310,194692.9241387185
2311,200866.77635604257
2312,186543.63542781136
2313,180949.55060517535
2314,188813.34230025997
2315,188709.69083465525
2316,199553.31660539133
2317,191840.62835355062
2318,183066.6575430332
2319,194812.31704317383
2320,181085.22466389774
2321,232099.54386923334
2322,182892.46125892797
2323,190272.2020466164
2324,191763.85385241697
2325,219448.29606257984
2326,176243.9470292523
2327,210663.35483319688
2328,227918.98976155327
2329,188750.06524863373
2330,180206.85085251502
2331,349311.69569297356
2332,392172.724072792
2333,318244.2227032984
2334,259651.5168862371
2335,267465.184070405
2336,303193.3070214666
2337,199415.37131339675
2338,261368.83519879152
2339,216004.41287692008
2340,381101.92718995566
2341,216540.9959882545
2342,232332.41575294553
2343,219097.60739918094
2344,221148.20063705003
2345,235423.74464198668
2346,211449.46945345518
2347,193634.7067368338
2348,238001.1737373334
2349,173694.4844873879
2350,311965.16548572533
2351,245331.21917259955
2352,244923.53229699004
2353,234698.08540820284
2354,135566.87879598682
2355,138355.4673229832
2356,153641.94751785943
2357,196314.45558267285
2358,194519.42689140976
2359,127206.19199770887
2360,124504.48930197602
2361,145667.391704398
2362,273047.0500327677
2363,145289.17004665162
2364,157136.99800061074
2365,223826.81850015713
2366,193718.99315778952
2367,225540.8433504336
2368,206294.19814295947
2369,212416.34112653084
2370,163222.87365932367
2371,163055.9762051173
2372,181861.6391601344
2373,286638.32870967005
2374,292591.4676464022
2375,221215.57215486362
2376,270425.77804687613
2377,299422.87603161356
2378,149638.05795999727
2379,206637.0419723799
2380,161638.73228386274
2381,166370.6214249478
2382,202997.2645656184
2383,209858.56835641488
2384,263864.69782574393
2385,158387.58204406817
2386,136073.67261260757
2387,131648.01088532765
2388,105682.78251418863
2389,124429.17502235738
2390,143701.31382754346
2391,135230.10761783103
2392,110300.41604949076
2393,165544.7415691021
2394,138115.31911108605
2395,194146.02028381778
2396,142790.3197451777
2397,203043.27508138475
2398,136322.8038955032
2399,62462.768870830434
2400,76757.14711992427
2401,129283.27368558958
2402,133530.75171307573
2403,138847.02263761626
2404,153552.77774213377
2405,163502.58982961287
2406,133433.85723404257
2407,129411.85031676007
2408,158142.50715639273
2409,118002.0607663143
2410,174939.10396496864
2411,112322.93211254067
2412,155432.52815953264
2413,124607.77769860596
2414,142922.80341575167
2415,131714.71117946715
2416,120537.43934905538
2417,132795.53934051807
2418,136714.41430796293
2419,129260.12414096436
2420,117142.78471495703
2421,138640.20298551623
2422,109761.95567995745
2423,121013.32471324739
2424,147920.90458816718
2425,191257.39012624504
2426,132492.148582111
2427,123998.38223619606
2428,176233.83265947155
2429,110891.1120025077
2430,132296.61914574954
2431,106580.80287333214
2432,136789.62840075936
2433,140822.28797302255
2434,130590.64285803566
2435,132838.62410563376
2436,106416.43115918245
2437,115320.5790788411
2438,122518.94416831317
2439,108093.4460992331
2440,129176.75975467385
2441,98646.09585919188
2442,98119.23140227176
2443,125655.16054468162
2444,138266.67304720468
2445,99802.31877367661
2446,137402.09310710186
2447,178973.01758506164
2448,135409.62445417774
2449,117449.53285770932
2450,152029.43122683087
2451,127975.60223073959
2452,194795.8427517179
2453,95890.1966729481
2454,115986.70687663349
2455,124697.0753293201
2456,139038.51191252147
2457,129124.51959254815
2458,125797.60114653068
2459,112428.22484316527
2460,140927.5273775665
2461,129180.68999089798
2462,136411.24411943904
2463,130600.60700483824
2464,175166.80864879137
2465,142203.12157634803
2466,118896.61249187053
2467,160261.72205259622
2468,83387.40917380303
2469,86145.6301529418
2470,198986.25419424457
2471,200528.3071463406
2472,156560.2462414426
2473,120372.80420261584
2474,99765.86971301625
2475,232452.23206522394
2476,109529.16355838446
2477,123375.78118815184
2478,152340.43767988743
2479,104622.87722249556
2480,149493.13604824012
2481,124480.09804936146
2482,131757.8956831329
2483,111136.86061873336
2484,128682.3122139023
2485,137754.3281760749
2486,144634.69393212604
2487,184492.40847746367
2488,171773.15225363214
2489,150963.57519899172
2490,142813.16817074857
2491,97457.55039014979
2492,181217.16729895657
2493,147269.38300489943
2494,144927.03226997878
2495,91863.11326853959
2496,224674.2589245047
2497,161941.03290870474
2498,107098.78733450518
2499,88909.79828180486
2500,129621.2646528203
2501,145288.55672643468
2502,143090.3340926207
2503,104719.1982042348
2504,172463.60895606567
2505,223447.16994613945
2506,260942.26064540012
2507,300094.5448362207
2508,258530.44914196135
2509,221171.7527096077
2510,217539.39114555286
2511,179321.33335607624
2512,212046.82206227796
2513,225129.3858155716
2514,234885.94983021799
2515,138957.9261556189
2516,180506.99470712506
2517,142668.93695854448
2518,149016.87469929765
2519,224257.1444309494
2520,213766.08955665887
2521,195094.4008106464
2522,224171.59741148597
2523,119827.45041987364
2524,138784.8893874283
2525,145122.9712351533
2526,126370.28918206543
2527,119987.94418670569
2528,126745.3014926395
2529,127646.16347407605
2530,121560.71285656806
2531,245491.87723776064
2532,224920.2373859923
2533,202233.2460999312
2534,224902.15764360508
2535,295796.75299463654
2536,228985.7807751263
2537,218556.29894278303
2538,187403.34073808015
2539,194844.04844851964
2540,177587.98494022945
2541,183839.23919917952
2542,162611.94464759264
2543,119666.40137034099
2544,127446.30648440498
2545,139926.86104219948
2546,129248.13892245034
2547,135406.79202286215
2548,152774.36761709076
2549,156491.76155902847
2550,603022.7163420517
2551,141848.26261874876
2552,132680.44114723295
2553,81681.80747933606
2554,100782.05646114422
2555,123861.23172136716
2556,103374.30278062262
2557,104040.70545091422
2558,144356.67742541246
2559,120713.94780244508
2560,144875.12255494308
2561,144708.79024017713
2562,125156.99115773913
2563,135983.8669255218
2564,191597.8656457823
2565,120404.64368447405
2566,140407.51968619082
2567,132646.21208271358
2568,165055.47574670293
2569,192435.28183369714
2570,120713.10629976213
2571,167007.38964393386
2572,157189.5998619723
2573,206661.9380601624
2574,243939.95235190925
2575,139322.08088675456
2576,123881.31409333655
2577,130624.14072275716
2578,95699.93940563934
2579,77920.35808545632
2580,117549.96897739058
2581,128809.78787630121
2582,130374.81686292475
2583,243234.91229941061
2584,171000.92286815168
2585,181028.87873906383
2586,222285.7551234787
2587,204482.2971557235
2588,148927.35885249905
2589,151298.61854643258
2590,200580.5977687746
2591,212336.7797628828
2592,221178.13369701197
2593,245290.93035279532
2594,189368.56446532946
2595,201104.7025334115
2596,314673.3879584766
2597,173408.2653051305
2598,285539.64672370255
2599,343038.24807200755
2600,147882.16444082785
2601,142306.78166095095
2602,89062.13010681595
2603,99265.31383649795
2604,96586.98571703341
2605,88545.87166183021
2606,146746.24546661298
2607,200816.98254396283
2608,183957.474119061
2609,175224.26706417426
2610,112412.44913445326
2611,121509.23100573246
2612,161673.6062212287
2613,137268.34314441055
2614,122878.86292469098
2615,155857.7194999628
2616,148789.3557268834
2617,178996.48997747793
2618,179799.25623482483
2619,198551.23681093645
2620,187899.74992522103
2621,172461.30469978353
2622,187499.1061411549
2623,238152.69263209339
2624,313236.61947719555
2625,297038.5259822969
2626,177606.58678910125
2627,160068.84485573997
2628,426550.9295887299
2629,496784.87939625466
2630,340669.341489179
2631,485565.862705332
2632,418214.19122100854
2633,276395.4292608047
2634,364757.8573956684
2635,161407.35051179
2636,187144.54647359886
2637,175625.13012503283
2638,260123.33611221195
2639,184318.6188391241
2640,157729.78037102253
2641,104601.345073384
2642,194299.45206454245
2643,104442.94634964145
2644,129514.57311611644
2645,118590.59547636467
2646,98748.96876019197
2647,108800.74846269237
2648,150484.56138584256
2649,142309.99691421175
2650,143057.37087945532
2651,145367.22488508077
2652,397853.3542565244
2653,233051.6639624613
2654,246217.02403830312
2655,361142.88226728246
2656,313134.2279879372
2657,335061.5519917396
2658,300276.8491137882
2659,298331.95281482453
2660,370412.04089968395
2661,326348.3685257596
2662,330725.7220117684
2663,281639.72480817675
2664,265744.63565062545
2665,299548.8082275426
2666,268453.0766503727
2667,178128.37877525444
2668,187306.56496380642
2669,183169.23117813386
2670,296198.4556230165
2671,189247.22694440823
2672,182124.25615086462
2673,202339.77675255816
2674,196765.11770512225
2675,166333.42381177374
2676,198916.94678043373
2677,195860.14969153807
2678,263776.6431926194
2679,262302.98639134655
2680,262195.981924869
2681,403530.90089729754
2682,347957.531678856
2683,469253.509569572
2684,307479.8305706675
2685,316264.20897839754
2686,244864.7417120943
2687,285631.5480791941
2688,222014.6486152405
2689,205818.09693184326
2690,445328.9382904449
2691,185298.89390335858
2692,133184.08891481598
2693,201126.62479477844
2694,138687.40556171277
2695,197392.48509529256
2696,183387.6120997946
2697,186234.4884927527
2698,196723.16630359108
2699,171546.27296485225
2700,157745.92339325225
2701,159370.36428185165
2702,117406.27587499138
2703,142600.3557095163
2704,136819.95373075764
2705,119452.08754477263
2706,119417.55929200689
2707,126680.41636082571
2708,125749.75710136903
2709,101986.86913021954
2710,125215.54714086518
2711,263317.0960205254
2712,353252.71032636083
2713,168513.74993173324
2714,151821.08105153363
2715,162326.75779309656
2716,155824.72080067918
2717,191902.78673078463
2718,222862.39821598935
2719,162586.61550074164
2720,184105.12475667175
2721,134004.47102690965
2722,166831.39991894006
2723,141062.7425705548
2724,133003.53954798443
2725,128607.30976874169
2726,144691.7806580984
2727,162718.94172223838
2728,181938.2486764003
2729,148657.52362922096
2730,140263.99433236706
2731,133200.4015971474
2732,126692.02231012244
2733,151270.68880953066
2734,145101.97118683317
2735,126969.06748548328
